id,county,units,value,income,costs,taxes
51099,"King George County, Virginia",4610,292100,110028,1864,1454
51101,"King William County, Virginia",3542,199100,78399,1470,1655
51103,"Lancaster County, Virginia",1680,227000,67404,1463,1138
51105,"Lee County, Virginia",2293,97700,51225,858,561
51107,"Loudoun County, Virginia",78302,469700,148733,2632,5200
51109,"Louisa County, Virginia",6887,221900,78266,1423,1355
51111,"Lunenburg County, Virginia",1666,114800,55600,961,621
51113,"Madison County, Virginia",2213,247400,60268,1416,1590
51115,"Mathews County, Virginia",1894,224600,83654,1241,1486
51117,"Mecklenburg County, Virginia",4359,140300,55882,1029,682
51119,"Middlesex County, Virginia",1871,272200,68464,1490,1283
51121,"Montgomery County, Virginia",11877,218900,85943,1382,1796
51125,"Nelson County, Virginia",2627,228800,70328,1302,1390
51127,"New Kent County, Virginia",4565,258800,95188,1593,1849
51131,"Northampton County, Virginia",1708,189700,75341,1188,1296
51133,"Northumberland County, Virginia",2897,262800,65569,1346,1187
51135,"Nottoway County, Virginia",1777,132300,62575,1107,703
51137,"Orange County, Virginia",7445,232400,83100,1460,1578
51139,"Page County, Virginia",3398,177000,65000,1158,1201
51141,"Patrick County, Virginia",2500,136400,60545,1002,765
51143,"Pittsylvania County, Virginia",10879,129300,58759,991,713
51145,"Powhatan County, Virginia",6666,260300,91491,1567,1963
51147,"Prince Edward County, Virginia",2505,171200,58352,1227,832
51149,"Prince George County, Virginia",5130,209800,89451,1395,1645
51153,"Prince William County, Virginia",83299,351000,122611,2209,3621
51155,"Pulaski County, Virginia",5432,147100,68598,1044,884
51157,"Rappahannock County, Virginia",1340,394100,94569,1878,2423
51159,"Richmond County, Virginia",1097,159500,59417,998,971
51161,"Roanoke County, Virginia",17734,193800,77517,1293,1821
51163,"Rockbridge County, Virginia",3797,223900,67468,1268,1375
51165,"Rockingham County, Virginia",12858,211500,73819,1304,1199
51167,"Russell County, Virginia",3422,113500,53370,902,671
51169,"Scott County, Virginia",2635,108800,64967,895,780
51171,"Shenandoah County, Virginia",7204,205100,72464,1294,1137
51173,"Smyth County, Virginia",4155,100000,58573,863,707
51175,"Southampton County, Virginia",2695,181500,75413,1266,1296
51177,"Spotsylvania County, Virginia",26060,259500,96608,1693,1766
51179,"Stafford County, Virginia",27396,323900,125000,2097,2622
51181,"Surry County, Virginia",1305,184800,68876,1222,1312
51183,"Sussex County, Virginia",1130,158200,63088,1132,873
51185,"Tazewell County, Virginia",5408,121300,64110,974,724
51187,"Warren County, Virginia",7890,232700,85000,1458,1457
51191,"Washington County, Virginia",9121,152700,65698,1042,834
51193,"Westmoreland County, Virginia",3231,199500,74769,1424,1218
51195,"Wise County, Virginia",4771,106100,62569,938,661
51197,"Wythe County, Virginia",4261,135800,61750,1006,669
51199,"York County, Virginia",12448,317900,106579,1847,2246
51510,"Alexandria city, Virginia",22986,522900,144500,2559,4796
51520,"Bristol city, Virginia",2269,120700,61941,929,945
51530,"Buena Vista city, Virginia",1023,115900,41513,954,974
51540,"Charlottesville city, Virginia",5131,291100,96195,1576,2482
51550,"Chesapeake city, Virginia",45606,263400,90223,1771,2506
51570,"Colonial Heights city, Virginia",2756,169300,69355,1241,1716
51580,"Covington city, Virginia",1033,73000,56477,761,357
51590,"Danville city, Virginia",5399,95700,56696,940,651
51595,"Emporia city, Virginia",457,113100,55083,1033,817
51600,"Fairfax city, Virginia",4534,494200,140469,2393,4408
51610,"Falls Church city, Virginia",2564,708900,179526,3014,8092
51620,"Franklin city, Virginia",1208,182300,67708,1255,1342
51630,"Fredericksburg city, Virginia",2710,329800,108243,1846,2117
51640,"Galax city, Virginia",768,112600,48255,827,695
51650,"Hampton city, Virginia",21801,194200,73201,1446,1899
51660,"Harrisonburg city, Virginia",4335,194700,72949,1234,1259
51670,"Hopewell city, Virginia",2847,126800,64375,1022,1193
51678,"Lexington city, Virginia",730,173800,57244,1189,1515
51680,"Lynchburg city, Virginia",9153,153400,68505,1182,1489
51683,"Manassas city, Virginia",6148,292900,105877,1978,3239
51685,"Manassas Park city, Virginia",2743,263300,86166,1933,3564
51690,"Martinsville city, Virginia",1755,91600,54731,928,754
51700,"Newport News city, Virginia",24268,193800,77613,1437,2112
51710,"Norfolk city, Virginia",27621,194400,72240,1514,2061
51720,"Norton city, Virginia",309,105300,56917,868,576
51730,"Petersburg city, Virginia",3427,128500,57236,1120,1307
51735,"Poquoson city, Virginia",2611,314600,105104,1946,2533
51740,"Portsmouth city, Virginia",14662,171300,69458,1434,2091
51750,"Radford city, Virginia",1436,158800,63882,1192,1031
51760,"Richmond city, Virginia",25855,203000,75593,1464,2031
51770,"Roanoke city, Virginia",15133,134700,58558,1079,1327
51775,"Salem city, Virginia",3803,178700,77175,1245,1690
51790,"Staunton city, Virginia",3850,158200,63946,1127,1362
51800,"Suffolk city, Virginia",16710,245300,85933,1787,2256
51810,"Virginia Beach city, Virginia",82124,260700,88260,1758,2235
51820,"Waynesboro city, Virginia",3588,160600,60309,1221,1102
51830,"Williamsburg city, Virginia",1366,304700,79844,1590,1504
51840,"Winchester city, Virginia",3231,225900,92450,1443,1885
53001,"Adams County, Washington",2178,155000,64399,1200,1723
53003,"Asotin County, Washington",3358,192400,68170,1207,2007
53005,"Benton County, Washington",30472,196000,87025,1358,1996
53007,"Chelan County, Washington",10700,247400,67718,1368,2145
53009,"Clallam County, Washington",11720,226400,68615,1348,2027
53011,"Clark County, Washington",78435,253000,85557,1620,2790
53013,"Columbia County, Washington",583,168200,58224,1208,1670
53015,"Cowlitz County, Washington",16871,188400,72136,1358,2008
53017,"Douglas County, Washington",6692,231300,71884,1416,2251
53019,"Ferry County, Washington",882,209400,60298,1210,1575
53021,"Franklin County, Washington",12110,175900,75355,1283,2027
53023,"Garfield County, Washington",324,144600,70000,1074,1642
53025,"Grant County, Washington",11009,166300,67490,1161,1775
53027,"Grays Harbor County, Washington",10710,167400,65152,1206,1788
53029,"Island County, Washington",14405,298700,82044,1680,2538
53031,"Jefferson County, Washington",5317,303200,70334,1432,2326
53033,"King County, Washington",351298,411200,115786,2211,4006
53035,"Kitsap County, Washington",46900,264400,88062,1682,2711
53037,"Kittitas County, Washington",5769,245000,75721,1509,2035
53039,"Klickitat County, Washington",2833,209100,65651,1355,1705
53041,"Lewis County, Washington",11821,187300,65194,1254,1643
53043,"Lincoln County, Washington",1756,145200,62679,1165,1331
53045,"Mason County, Washington",10779,199600,65144,1344,1985
53047,"Okanogan County, Washington",5412,176900,63205,1127,1478
53049,"Pacific County, Washington",3233,161400,55383,1091,1639
53051,"Pend Oreille County, Washington",2037,196100,60438,1128,1451
53053,"Pierce County, Washington",137244,244400,87869,1723,3009
53055,"San Juan County, Washington",3060,424400,77982,1805,2644
53057,"Skagit County, Washington",19694,256200,81931,1620,2642
53059,"Skamania County, Washington",1985,253000,78271,1464,2182
53061,"Snohomish County, Washington",139005,314500,99487,1936,3289
53063,"Spokane County, Washington",80657,189200,73253,1325,2258
53065,"Stevens County, Washington",7607,188600,60655,1174,1518
53067,"Thurston County, Washington",45361,248800,86076,1650,2750
53069,"Wahkiakum County, Washington",666,200400,80682,1355,1840
53071,"Walla Walla County, Washington",7744,203800,69663,1370,2272
53073,"Whatcom County, Washington",33054,285600,80027,1619,2530
53075,"Whitman County, Washington",4421,206600,82685,1330,2131
53077,"Yakima County, Washington",30740,165800,64948,1241,1755
54001,"Barbour County, West Virginia",1878,103900,57747,828,439
54003,"Berkeley County, West Virginia",21295,171200,75364,1274,1197
54005,"Boone County, West Virginia",2595,98700,60017,995,613
54007,"Braxton County, West Virginia",1623,98800,65750,775,457
54009,"Brooke County, West Virginia",3362,101600,73386,930,608
54011,"Cabell County, West Virginia",11993,132100,66802,1004,887
54013,"Calhoun County, West Virginia",893,94600,54250,692,416
54015,"Clay County, West Virginia",876,118000,55585,940,443
54017,"Doddridge County, West Virginia",801,101600,55708,854,623
54019,"Fayette County, West Virginia",5752,91200,54428,823,644
54021,"Gilmer County, West Virginia",810,102500,60921,716,504
54023,"Grant County, West Virginia",1415,146800,54917,914,485
54025,"Greenbrier County, West Virginia",5298,132500,56479,870,598
54027,"Hampshire County, West Virginia",2562,161400,59708,1069,703
54029,"Hancock County, West Virginia",4540,90200,61875,869,644
54031,"Hardy County, West Virginia",2019,134100,54278,961,567
54033,"Harrison County, West Virginia",9845,119600,71637,937,762
54035,"Jackson County, West Virginia",3956,120200,67798,906,801
54037,"Jefferson County, West Virginia",11068,230600,96732,1551,1431
54039,"Kanawha County, West Virginia",28640,119700,69249,973,794
54041,"Lewis County, West Virginia",2111,104900,56301,820,537
54043,"Lincoln County, West Virginia",1843,113000,75016,848,564
54045,"Logan County, West Virginia",3982,102400,59959,910,592
54047,"McDowell County, West Virginia",920,50700,35858,687,321
54049,"Marion County, West Virginia",7910,131600,76960,966,854
54051,"Marshall County, West Virginia",4845,102100,66226,843,572
54053,"Mason County, West Virginia",3679,89300,54878,793,579
54055,"Mercer County, West Virginia",7445,111300,61438,907,595
54057,"Mineral County, West Virginia",3314,149400,65696,999,830
54059,"Mingo County, West Virginia",2759,93000,66958,901,591
54061,"Monongalia County, West Virginia",12121,192900,84032,1204,1003
54063,"Monroe County, West Virginia",1989,120900,56528,937,502
54065,"Morgan County, West Virginia",3029,169300,61612,1170,1101
54067,"Nicholas County, West Virginia",3403,114600,65208,906,557
54069,"Ohio County, West Virginia",5755,122600,70090,939,798
54071,"Pendleton County, West Virginia",851,104000,50568,830,600
54073,"Pleasants County, West Virginia",1121,117000,66344,978,711
54075,"Pocahontas County, West Virginia",1236,141400,55268,783,450
54077,"Preston County, West Virginia",4525,126700,70176,935,536
54079,"Putnam County, West Virginia",9519,169300,82680,1159,1027
54081,"Raleigh County, West Virginia",10398,125800,67555,950,701
54083,"Randolph County, West Virginia",3946,102600,52500,837,538
54085,"Ritchie County, West Virginia",1208,104500,58867,765,594
54087,"Roane County, West Virginia",1761,110000,54375,818,494
54089,"Summers County, West Virginia",1747,101800,51060,812,370
54091,"Taylor County, West Virginia",2399,129500,61035,900,705
54093,"Tucker County, West Virginia",974,116400,63182,917,517
54095,"Tyler County, West Virginia",1094,98900,59355,830,592
54097,"Upshur County, West Virginia",3117,121200,61197,920,559
54099,"Wayne County, West Virginia",5350,105200,61507,899,572
54101,"Webster County, West Virginia",895,73900,49044,726,278
54103,"Wetzel County, West Virginia",1715,91200,65729,806,513
54105,"Wirt County, West Virginia",619,86700,60405,730,385
54107,"Wood County, West Virginia",13941,114800,62129,898,718
54109,"Wyoming County, West Virginia",2304,82000,59464,763,346
55001,"Adams County, Wisconsin",3491,131800,56899,1127,2238
55003,"Ashland County, Wisconsin",2422,125700,60746,1094,2178
55005,"Barron County, Wisconsin",8250,144000,65321,1139,2436
55007,"Bayfield County, Wisconsin",2908,162800,61789,1180,2099
55009,"Brown County, Wisconsin",45537,163800,80667,1309,3112
55011,"Buffalo County, Wisconsin",2261,156400,71375,1254,2541
55013,"Burnett County, Wisconsin",3306,152300,58026,1124,1855
55015,"Calumet County, Wisconsin",10295,171500,87094,1359,3289
55017,"Chippewa County, Wisconsin",10937,155700,73977,1198,2364
55019,"Clark County, Wisconsin",5248,122900,62585,1083,2099
55021,"Columbia County, Wisconsin",11777,181700,78648,1421,3334
55023,"Crawford County, Wisconsin",2554,138700,65469,1130,2697
55025,"Dane County, Wisconsin",89982,237700,98462,1717,4797
55027,"Dodge County, Wisconsin",15325,155700,73965,1307,3062
55029,"Door County, Wisconsin",5827,198000,66917,1290,2542
55031,"Douglas County, Wisconsin",7565,141300,69236,1177,2340
55033,"Dunn County, Wisconsin",7059,160600,73314,1320,3092
55035,"Eau Claire County, Wisconsin",16539,155900,75369,1248,2859
55037,"Florence County, Wisconsin",786,153200,61683,1191,2031
55039,"Fond du Lac County, Wisconsin",18662,149900,75919,1285,2937
55041,"Forest County, Wisconsin",1532,138800,57880,1058,1852
55043,"Grant County, Wisconsin",7578,138000,67150,1178,2402
55045,"Green County, Wisconsin",7018,170200,78833,1373,3523
55047,"Green Lake County, Wisconsin",3423,137300,66730,1147,2460
55049,"Iowa County, Wisconsin",4604,172200,78552,1414,3522
55051,"Iron County, Wisconsin",1209,114000,57031,981,1524
55053,"Jackson County, Wisconsin",3567,132700,66527,1149,2339
55055,"Jefferson County, Wisconsin",15428,179000,80036,1434,3444
55057,"Juneau County, Wisconsin",4389,128700,62867,1149,2395
55059,"Kenosha County, Wisconsin",27900,166800,82908,1501,3766
55061,"Kewaunee County, Wisconsin",3772,159300,75550,1277,2755
55063,"La Crosse County, Wisconsin",18976,163600,80438,1333,3303
55065,"Lafayette County, Wisconsin",2901,135900,69198,1206,2642
55067,"Langlade County, Wisconsin",3758,107100,58722,993,1827
55069,"Lincoln County, Wisconsin",5509,137100,72298,1140,2370
55071,"Manitowoc County, Wisconsin",15433,133100,70640,1133,2534
55073,"Marathon County, Wisconsin",24106,150600,74691,1241,2862
55075,"Marinette County, Wisconsin",7565,119800,62335,1035,1785
55077,"Marquette County, Wisconsin",2885,147000,61671,1147,2509
55078,"Menominee County, Wisconsin",255,134700,67614,1015,3653
55079,"Milwaukee County, Wisconsin",128168,152500,76219,1439,3920
55081,"Monroe County, Wisconsin",7416,143800,71114,1191,2611
55083,"Oconto County, Wisconsin",8050,161200,71813,1233,2552
55085,"Oneida County, Wisconsin",7440,165000,65324,1168,1950
55087,"Outagamie County, Wisconsin",33771,160000,81367,1346,3090
55089,"Ozaukee County, Wisconsin",17445,254500,104142,1715,3982
55091,"Pepin County, Wisconsin",1354,145000,75182,1234,2861
55093,"Pierce County, Wisconsin",7509,201700,91286,1627,3833
55095,"Polk County, Wisconsin",9206,159900,68733,1322,2693
55097,"Portage County, Wisconsin",11704,158300,75104,1221,2696
55099,"Price County, Wisconsin",2625,127600,61889,1101,2038
55101,"Racine County, Wisconsin",34810,166700,80753,1422,3581
55103,"Richland County, Wisconsin",3083,138900,63594,1153,2324
55105,"Rock County, Wisconsin",29543,136700,71416,1231,2920
55107,"Rusk County, Wisconsin",2434,115300,52000,1026,1644
55109,"St. Croix County, Wisconsin",18475,217100,94381,1590,3283
55111,"Sauk County, Wisconsin",11058,174400,73773,1314,3226
55113,"Sawyer County, Wisconsin",2929,162200,57522,1126,1650
55115,"Shawano County, Wisconsin",7266,138500,66368,1161,2281
55117,"Sheboygan County, Wisconsin",21735,148400,74128,1235,2925
55119,"Taylor County, Wisconsin",3685,141100,62648,1174,2477
55121,"Trempealeau County, Wisconsin",5100,152200,72384,1255,2774
55123,"Vernon County, Wisconsin",5191,156500,64926,1209,2676
55125,"Vilas County, Wisconsin",4124,196700,57100,1209,1825
55127,"Walworth County, Wisconsin",18397,192300,80103,1519,3601
55129,"Washburn County, Wisconsin",3094,148800,62245,1121,2028
55131,"Washington County, Wisconsin",29097,219600,90555,1568,3588
55133,"Waukesha County, Wisconsin",82794,262200,103658,1754,4163
55135,"Waupaca County, Wisconsin",10236,140100,70754,1172,2674
55137,"Waushara County, Wisconsin",4550,140500,62148,1152,2297
55139,"Winnebago County, Wisconsin",29227,144300,76529,1267,2990
55141,"Wood County, Wisconsin",13769,127700,69242,1077,2394
56001,"Albany County, Wyoming",4493,236800,81816,1435,1435
56003,"Big Horn County, Wyoming",1507,148300,64596,1081,976
56005,"Campbell County, Wyoming",8353,220000,99505,1520,1282
